componentid,componentname,contextid,status,qtype,model,difficulty,discrimination,guessing,label,catscalename,parentscalenames
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.9,1.96,0.00,SIMV2-J08-21,SimJ08,SimV2|SimJ
0,question,1,4,Multiple-Choice,raschbirnbaumb,4.11,1.3,0.00,SIMV2-J08-22,SimJ08,SimV2|SimJ
0,question,1,4,Multiple-Choice,raschbirnbaumb,1.88,0.34,0.00,SIMV2-K01-00,SimK01,SimV2|SimK
0,question,1,4,Multiple-Choice,raschbirnbaumb,1.98,1.16,0.00,SIMV2-K01-01,SimK01,SimV2|SimK
0,question,1,4,Multiple-Choice,raschbirnbaumb,1.69,1.53,0.00,SIMV2-K01-02,SimK01,SimV2|SimK
0,question,1,4,Multiple-Choice,raschbirnbaumb,1.82,0.94,0.00,SIMV2-K01-03,SimK01,SimV2|SimK
0,question,1,4,Multiple-Choice,raschbirnbaumb,1.62,1.65,0.00,SIMV2-K01-04,SimK01,SimV2|SimK
0,question,1,4,Multiple-Choice,raschbirnbaumb,2.19,1.31,0.00,SIMV2-K02-00,SimK02,SimV2|SimK
0,question,1,4,Multiple-Choice,raschbirnbaumb,2.54,1.17,0.00,SIMV2-K02-01,SimK02,SimV2|SimK
0,question,1,4,Multiple-Choice,raschbirnbaumb,2.19,0.87,0.00,SIMV2-K02-02,SimK02,SimV2|SimK
0,question,1,4,Multiple-Choice,raschbirnbaumb,1.9,1.29,0.00,SIMV2-K02-03,SimK02,SimV2|SimK
0,question,1,4,Multiple-Choice,raschbirnbaumb,2.13,1.8,0.00,SIMV2-K02-04,SimK02,SimV2|SimK
0,question,1,4,Multiple-Choice,raschbirnbaumb,2.18,0.98,0.00,SIMV2-K02-05,SimK02,SimV2|SimK
0,question,1,4,Multiple-Choice,raschbirnbaumb,2.53,0.81,0.00,SIMV2-K02-06,SimK02,SimV2|SimK
0,question,1,4,Multiple-Choice,raschbirnbaumb,2.23,0.68,0.00,SIMV2-K02-07,SimK02,SimV2|SimK
0,question,1,4,Multiple-Choice,raschbirnbaumb,2.07,0.4,0.00,SIMV2-K02-08,SimK02,SimV2|SimK
0,question,1,4,Multiple-Choice,raschbirnbaumb,2.86,1.46,0.00,SIMV2-K02-09,SimK02,SimV2|SimK
0,question,1,4,Multiple-Choice,raschbirnbaumb,2.34,1.71,0.00,SIMV2-K02-10,SimK02,SimV2|SimK
0,question,1,4,Multiple-Choice,raschbirnbaumb,2.63,1.55,0.00,SIMV2-K02-11,SimK02,SimV2|SimK
0,question,1,4,Multiple-Choice,raschbirnbaumb,2.65,0.97,0.00,SIMV2-K02-12,SimK02,SimV2|SimK
0,question,1,4,Multiple-Choice,raschbirnbaumb,2.45,0.98,0.00,SIMV2-K02-13,SimK02,SimV2|SimK
0,question,1,4,Multiple-Choice,raschbirnbaumb,2.64,0.86,0.00,SIMV2-K02-14,SimK02,SimV2|SimK
0,question,1,4,Multiple-Choice,raschbirnbaumb,2.3,0.69,0.00,SIMV2-K02-15,SimK02,SimV2|SimK
0,question,1,4,Multiple-Choice,raschbirnbaumb,2.52,1.57,0.00,SIMV2-K02-16,SimK02,SimV2|SimK
0,question,1,4,Multiple-Choice,raschbirnbaumb,2.76,1.93,0.00,SIMV2-K02-17,SimK02,SimV2|SimK
0,question,1,4,Multiple-Choice,raschbirnbaumb,2.31,1.11,0.00,SIMV2-K02-18,SimK02,SimV2|SimK
0,question,1,4,Multiple-Choice,raschbirnbaumb,2.74,0.21,0.00,SIMV2-K02-19,SimK02,SimV2|SimK
0,question,1,4,Multiple-Choice,raschbirnbaumb,2.07,1.97,0.00,SIMV2-K02-20,SimK02,SimV2|SimK
0,question,1,4,Multiple-Choice,raschbirnbaumb,2.33,1.84,0.00,SIMV2-K02-21,SimK02,SimV2|SimK
0,question,1,4,Multiple-Choice,raschbirnbaumb,2.24,0.97,0.00,SIMV2-K03-00,SimK03,SimV2|SimK
0,question,1,4,Multiple-Choice,raschbirnbaumb,2.82,0.63,0.00,SIMV2-K03-01,SimK03,SimV2|SimK
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.14,1.81,0.00,SIMV2-K03-02,SimK03,SimV2|SimK
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.11,0.46,0.00,SIMV2-K03-03,SimK03,SimV2|SimK
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.15,1.95,0.00,SIMV2-K03-04,SimK03,SimV2|SimK
0,question,1,4,Multiple-Choice,raschbirnbaumb,2.31,1.97,0.00,SIMV2-K03-05,SimK03,SimV2|SimK
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.17,0.22,0.00,SIMV2-K03-06,SimK03,SimV2|SimK
0,question,1,4,Multiple-Choice,raschbirnbaumb,2.09,1.31,0.00,SIMV2-K03-07,SimK03,SimV2|SimK
0,question,1,4,Multiple-Choice,raschbirnbaumb,2.36,1.69,0.00,SIMV2-K03-08,SimK03,SimV2|SimK
0,question,1,4,Multiple-Choice,raschbirnbaumb,2.44,1.82,0.00,SIMV2-K03-09,SimK03,SimV2|SimK
0,question,1,4,Multiple-Choice,raschbirnbaumb,1.88,1.26,0.00,SIMV2-K03-10,SimK03,SimV2|SimK
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.48,0.31,0.00,SIMV2-K03-11,SimK03,SimV2|SimK
0,question,1,4,Multiple-Choice,raschbirnbaumb,2.45,0.61,0.00,SIMV2-K03-12,SimK03,SimV2|SimK
0,question,1,4,Multiple-Choice,raschbirnbaumb,2.65,0.94,0.00,SIMV2-K03-13,SimK03,SimV2|SimK
0,question,1,4,Multiple-Choice,raschbirnbaumb,2.24,1.07,0.00,SIMV2-K03-14,SimK03,SimV2|SimK
0,question,1,4,Multiple-Choice,raschbirnbaumb,2.2,1.99,0.00,SIMV2-K03-15,SimK03,SimV2|SimK
0,question,1,4,Multiple-Choice,raschbirnbaumb,1.91,1.02,0.00,SIMV2-K03-16,SimK03,SimV2|SimK
0,question,1,4,Multiple-Choice,raschbirnbaumb,1.56,0.35,0.00,SIMV2-K03-17,SimK03,SimV2|SimK
0,question,1,4,Multiple-Choice,raschbirnbaumb,2.08,1.47,0.00,SIMV2-K03-18,SimK03,SimV2|SimK
0,question,1,4,Multiple-Choice,raschbirnbaumb,2.74,0.68,0.00,SIMV2-K03-19,SimK03,SimV2|SimK
0,question,1,4,Multiple-Choice,raschbirnbaumb,1.31,1.43,0.00,SIMV2-K03-20,SimK03,SimV2|SimK
0,question,1,4,Multiple-Choice,raschbirnbaumb,1.97,0.76,0.00,SIMV2-K03-21,SimK03,SimV2|SimK
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.74,0.88,0.00,SIMV2-K04-00,SimK04,SimV2|SimK
0,question,1,4,Multiple-Choice,raschbirnbaumb,4.02,0.9,0.00,SIMV2-K04-01,SimK04,SimV2|SimK
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.4,2,0.00,SIMV2-K04-02,SimK04,SimV2|SimK
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.21,0.95,0.00,SIMV2-K04-03,SimK04,SimV2|SimK
0,question,1,4,Multiple-Choice,raschbirnbaumb,2.78,1.95,0.00,SIMV2-K04-04,SimK04,SimV2|SimK
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.72,1.62,0.00,SIMV2-K04-05,SimK04,SimV2|SimK
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.3,1.22,0.00,SIMV2-K04-06,SimK04,SimV2|SimK
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.29,1.66,0.00,SIMV2-K04-07,SimK04,SimV2|SimK
0,question,1,4,Multiple-Choice,raschbirnbaumb,4.24,1.26,0.00,SIMV2-K04-08,SimK04,SimV2|SimK
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.49,0.88,0.00,SIMV2-K04-09,SimK04,SimV2|SimK
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.37,0.37,0.00,SIMV2-K05-00,SimK05,SimV2|SimK
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.5,1.01,0.00,SIMV2-K05-01,SimK05,SimV2|SimK
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.63,0.72,0.00,SIMV2-K05-02,SimK05,SimV2|SimK
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.45,1.76,0.00,SIMV2-K05-03,SimK05,SimV2|SimK
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.61,1.96,0.00,SIMV2-K05-04,SimK05,SimV2|SimK
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.77,1.76,0.00,SIMV2-K05-05,SimK05,SimV2|SimK
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.38,0.68,0.00,SIMV2-K05-06,SimK05,SimV2|SimK
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.5,1,0.00,SIMV2-K05-07,SimK05,SimV2|SimK
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.25,1.14,0.00,SIMV2-K05-08,SimK05,SimV2|SimK
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.43,1.68,0.00,SIMV2-K05-09,SimK05,SimV2|SimK
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.6,1.8,0.00,SIMV2-K05-10,SimK05,SimV2|SimK
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.34,1.18,0.00,SIMV2-K05-11,SimK05,SimV2|SimK
0,question,1,4,Multiple-Choice,raschbirnbaumb,4.03,1.61,0.00,SIMV2-K06-00,SimK06,SimV2|SimK
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.81,1.9,0.00,SIMV2-K06-01,SimK06,SimV2|SimK
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.93,1.48,0.00,SIMV2-K06-02,SimK06,SimV2|SimK
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.89,0.31,0.00,SIMV2-K06-03,SimK06,SimV2|SimK
0,question,1,4,Multiple-Choice,raschbirnbaumb,4.19,1.17,0.00,SIMV2-K06-04,SimK06,SimV2|SimK
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.67,0.66,0.00,SIMV2-K06-05,SimK06,SimV2|SimK
0,question,1,4,Multiple-Choice,raschbirnbaumb,4.26,0.62,0.00,SIMV2-K06-06,SimK06,SimV2|SimK
0,question,1,4,Multiple-Choice,raschbirnbaumb,4.33,1.52,0.00,SIMV2-K06-07,SimK06,SimV2|SimK
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.89,1.38,0.00,SIMV2-K06-08,SimK06,SimV2|SimK
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.75,0.26,0.00,SIMV2-K06-09,SimK06,SimV2|SimK
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.76,0.76,0.00,SIMV2-K06-10,SimK06,SimV2|SimK
0,question,1,4,Multiple-Choice,raschbirnbaumb,4.14,0.49,0.00,SIMV2-K06-11,SimK06,SimV2|SimK
0,question,1,4,Multiple-Choice,raschbirnbaumb,4.03,0.3,0.00,SIMV2-K06-12,SimK06,SimV2|SimK
0,question,1,4,Multiple-Choice,raschbirnbaumb,4.07,0.62,0.00,SIMV2-K06-13,SimK06,SimV2|SimK
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.78,1.69,0.00,SIMV2-K06-14,SimK06,SimV2|SimK
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.87,0.69,0.00,SIMV2-K06-15,SimK06,SimV2|SimK
0,question,1,4,Multiple-Choice,raschbirnbaumb,4.3,0.65,0.00,SIMV2-K06-16,SimK06,SimV2|SimK
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.78,1.47,0.00,SIMV2-K06-17,SimK06,SimV2|SimK
0,question,1,4,Multiple-Choice,raschbirnbaumb,4.68,1.42,0.00,SIMV2-K07-00,SimK07,SimV2|SimK
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.48,1.84,0.00,SIMV2-K07-01,SimK07,SimV2|SimK
0,question,1,4,Multiple-Choice,raschbirnbaumb,4.93,0.44,0.00,SIMV2-K07-02,SimK07,SimV2|SimK
0,question,1,4,Multiple-Choice,raschbirnbaumb,4.94,1.59,0.00,SIMV2-K07-03,SimK07,SimV2|SimK
0,question,1,4,Multiple-Choice,raschbirnbaumb,4.3,1.69,0.00,SIMV2-K07-04,SimK07,SimV2|SimK
0,question,1,4,Multiple-Choice,raschbirnbaumb,4.48,1.92,0.00,SIMV2-K07-05,SimK07,SimV2|SimK
0,question,1,4,Multiple-Choice,raschbirnbaumb,4.31,0.35,0.00,SIMV2-K07-06,SimK07,SimV2|SimK
0,question,1,4,Multiple-Choice,raschbirnbaumb,4.69,0.97,0.00,SIMV2-K07-07,SimK07,SimV2|SimK
0,question,1,4,Multiple-Choice,raschbirnbaumb,4.52,0.39,0.00,SIMV2-K07-08,SimK07,SimV2|SimK
0,question,1,4,Multiple-Choice,raschbirnbaumb,4.49,1.62,0.00,SIMV2-K07-09,SimK07,SimV2|SimK
0,question,1,4,Multiple-Choice,raschbirnbaumb,5.09,0.65,0.00,SIMV2-K07-10,SimK07,SimV2|SimK
0,question,1,4,Multiple-Choice,raschbirnbaumb,4.69,1.87,0.00,SIMV2-K07-11,SimK07,SimV2|SimK
0,question,1,4,Multiple-Choice,raschbirnbaumb,5,1.02,0.00,SIMV2-K07-12,SimK07,SimV2|SimK
0,question,1,4,Multiple-Choice,raschbirnbaumb,5,1.02,0.00,SIMV2-K07-13,SimK07,SimV2|SimK
0,question,1,4,Multiple-Choice,raschbirnbaumb,4.59,1.81,0.00,SIMV2-K07-14,SimK07,SimV2|SimK
0,question,1,4,Multiple-Choice,raschbirnbaumb,4.5,0.47,0.00,SIMV2-K07-15,SimK07,SimV2|SimK
0,question,1,4,Multiple-Choice,raschbirnbaumb,4.8,1.89,0.00,SIMV2-K07-16,SimK07,SimV2|SimK
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.39,1.96,0.00,SIMV2-K07-17,SimK07,SimV2|SimK
0,question,1,4,Multiple-Choice,raschbirnbaumb,4.97,1.54,0.00,SIMV2-K07-18,SimK07,SimV2|SimK
0,question,1,4,Multiple-Choice,raschbirnbaumb,4.41,0.79,0.00,SIMV2-K07-19,SimK07,SimV2|SimK
0,question,1,4,Multiple-Choice,raschbirnbaumb,4.17,0.72,0.00,SIMV2-K07-20,SimK07,SimV2|SimK
0,question,1,4,Multiple-Choice,raschbirnbaumb,4.97,1.23,0.00,SIMV2-K07-21,SimK07,SimV2|SimK
0,question,1,4,Multiple-Choice,raschbirnbaumb,4.59,0.82,0.00,SIMV2-K08-00,SimK08,SimV2|SimK
0,question,1,4,Multiple-Choice,raschbirnbaumb,4.19,1.03,0.00,SIMV2-K08-01,SimK08,SimV2|SimK
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.97,0.86,0.00,SIMV2-K08-02,SimK08,SimV2|SimK
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.95,1.3,0.00,SIMV2-K08-03,SimK08,SimV2|SimK
0,question,1,4,Multiple-Choice,raschbirnbaumb,4.52,0.95,0.00,SIMV2-K08-04,SimK08,SimV2|SimK
0,question,1,4,Multiple-Choice,raschbirnbaumb,4.41,1.37,0.00,SIMV2-K08-05,SimK08,SimV2|SimK
0,question,1,4,Multiple-Choice,raschbirnbaumb,4.62,1.57,0.00,SIMV2-K08-06,SimK08,SimV2|SimK
0,question,1,4,Multiple-Choice,raschbirnbaumb,4.83,1.73,0.00,SIMV2-K08-07,SimK08,SimV2|SimK
0,question,1,4,Multiple-Choice,raschbirnbaumb,4.53,1.49,0.00,SIMV2-K08-08,SimK08,SimV2|SimK
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.94,0.64,0.00,SIMV2-L01-00,SimL01,SimV2|SimL
0,question,1,4,Multiple-Choice,raschbirnbaumb,2.43,0.91,0.00,SIMV2-L01-01,SimL01,SimV2|SimL
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.08,0.35,0.00,SIMV2-L01-02,SimL01,SimV2|SimL
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.41,1.97,0.00,SIMV2-L01-03,SimL01,SimV2|SimL
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.12,0.62,0.00,SIMV2-L01-04,SimL01,SimV2|SimL
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.83,0.78,0.00,SIMV2-L01-05,SimL01,SimV2|SimL
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.58,1.62,0.00,SIMV2-L01-06,SimL01,SimV2|SimL
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.39,1.74,0.00,SIMV2-L01-07,SimL01,SimV2|SimL
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.15,0.71,0.00,SIMV2-L01-08,SimL01,SimV2|SimL
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.39,1.52,0.00,SIMV2-L01-09,SimL01,SimV2|SimL
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.63,1.51,0.00,SIMV2-L01-10,SimL01,SimV2|SimL
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.45,0.91,0.00,SIMV2-L02-00,SimL02,SimV2|SimL
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.05,1.94,0.00,SIMV2-L02-01,SimL02,SimV2|SimL
0,question,1,4,Multiple-Choice,raschbirnbaumb,4.04,0.4,0.00,SIMV2-L02-02,SimL02,SimV2|SimL
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.29,0.31,0.00,SIMV2-L02-03,SimL02,SimV2|SimL
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.23,0.92,0.00,SIMV2-L02-04,SimL02,SimV2|SimL
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.11,0.93,0.00,SIMV2-L03-00,SimL03,SimV2|SimL
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.03,0.46,0.00,SIMV2-L03-01,SimL03,SimV2|SimL
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.66,1.69,0.00,SIMV2-L03-02,SimL03,SimV2|SimL
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.34,1.11,0.00,SIMV2-L03-03,SimL03,SimV2|SimL
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.93,0.61,0.00,SIMV2-L03-04,SimL03,SimV2|SimL
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.17,0.99,0.00,SIMV2-L03-05,SimL03,SimV2|SimL
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.08,1.38,0.00,SIMV2-L03-06,SimL03,SimV2|SimL
0,question,1,4,Multiple-Choice,raschbirnbaumb,4.63,1.73,0.00,SIMV2-L03-07,SimL03,SimV2|SimL
0,question,1,4,Multiple-Choice,raschbirnbaumb,4.45,0.91,0.00,SIMV2-L03-08,SimL03,SimV2|SimL
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.78,1.84,0.00,SIMV2-L03-09,SimL03,SimV2|SimL
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.95,1.85,0.00,SIMV2-L03-10,SimL03,SimV2|SimL
0,question,1,4,Multiple-Choice,raschbirnbaumb,2.45,1.71,0.00,SIMV2-L03-11,SimL03,SimV2|SimL
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.48,0.46,0.00,SIMV2-L03-12,SimL03,SimV2|SimL
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.09,1.21,0.00,SIMV2-L03-13,SimL03,SimV2|SimL
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.09,0.46,0.00,SIMV2-L03-14,SimL03,SimV2|SimL
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.56,0.21,0.00,SIMV2-L03-15,SimL03,SimV2|SimL
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.22,1.11,0.00,SIMV2-L03-16,SimL03,SimV2|SimL
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.58,1.58,0.00,SIMV2-L03-17,SimL03,SimV2|SimL
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.06,0.6,0.00,SIMV2-L03-18,SimL03,SimV2|SimL
0,question,1,4,Multiple-Choice,raschbirnbaumb,2.78,1.85,0.00,SIMV2-L03-19,SimL03,SimV2|SimL
0,question,1,4,Multiple-Choice,raschbirnbaumb,4,1.33,0.00,SIMV2-L03-20,SimL03,SimV2|SimL
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.99,0.36,0.00,SIMV2-L04-00,SimL04,SimV2|SimL
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.28,1.55,0.00,SIMV2-L04-01,SimL04,SimV2|SimL
0,question,1,4,Multiple-Choice,raschbirnbaumb,2.95,1.51,0.00,SIMV2-L04-02,SimL04,SimV2|SimL
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.47,0.84,0.00,SIMV2-L04-03,SimL04,SimV2|SimL
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.27,0.55,0.00,SIMV2-L04-04,SimL04,SimV2|SimL
0,question,1,4,Multiple-Choice,raschbirnbaumb,4.57,0.81,0.00,SIMV2-L04-05,SimL04,SimV2|SimL
0,question,1,4,Multiple-Choice,raschbirnbaumb,4.82,0.28,0.00,SIMV2-L05-00,SimL05,SimV2|SimL
0,question,1,4,Multiple-Choice,raschbirnbaumb,4.69,1.54,0.00,SIMV2-L05-01,SimL05,SimV2|SimL
0,question,1,4,Multiple-Choice,raschbirnbaumb,4.15,1.56,0.00,SIMV2-L05-02,SimL05,SimV2|SimL
0,question,1,4,Multiple-Choice,raschbirnbaumb,4.73,1.52,0.00,SIMV2-L05-03,SimL05,SimV2|SimL
0,question,1,4,Multiple-Choice,raschbirnbaumb,4.44,1.2,0.00,SIMV2-L05-04,SimL05,SimV2|SimL
0,question,1,4,Multiple-Choice,raschbirnbaumb,4.44,1.41,0.00,SIMV2-L05-05,SimL05,SimV2|SimL
0,question,1,4,Multiple-Choice,raschbirnbaumb,4.5,1.35,0.00,SIMV2-L05-06,SimL05,SimV2|SimL
0,question,1,4,Multiple-Choice,raschbirnbaumb,4.36,0.92,0.00,SIMV2-L05-07,SimL05,SimV2|SimL
0,question,1,4,Multiple-Choice,raschbirnbaumb,4.29,1.98,0.00,SIMV2-L05-08,SimL05,SimV2|SimL
0,question,1,4,Multiple-Choice,raschbirnbaumb,4.71,1.96,0.00,SIMV2-L05-09,SimL05,SimV2|SimL
0,question,1,4,Multiple-Choice,raschbirnbaumb,4.44,0.46,0.00,SIMV2-L05-10,SimL05,SimV2|SimL
0,question,1,4,Multiple-Choice,raschbirnbaumb,4.6,1.94,0.00,SIMV2-L05-11,SimL05,SimV2|SimL
0,question,1,4,Multiple-Choice,raschbirnbaumb,4.32,0.62,0.00,SIMV2-L05-12,SimL05,SimV2|SimL
0,question,1,4,Multiple-Choice,raschbirnbaumb,4.41,0.57,0.00,SIMV2-L05-13,SimL05,SimV2|SimL
0,question,1,4,Multiple-Choice,raschbirnbaumb,4.8,0.29,0.00,SIMV2-L05-14,SimL05,SimV2|SimL
0,question,1,4,Multiple-Choice,raschbirnbaumb,4.5,1.76,0.00,SIMV2-L05-15,SimL05,SimV2|SimL
